contig	start_pos	end_pos	strand	id	GI	GeneID	gene	description
NC_004327.2	337788	341756	D	XP_966071.1	86170720	3885838	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	341870	342817	R	XP_966072.2	296004636	3885905	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	343208	349367	D	XP_966073.1	86170731	3885906	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	349942	350511	R	XP_966074.2	296004638	3885907	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	351776	352771	R	XP_966075.1	86170740	3885908	<NULL_VALUE>	proteasome subunit alpha type 2, putative
NC_004327.2	355225	356272	D	XP_966076.1	86170745	3885909	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	358387	360199	D	XP_966077.1	86170750	3885910	<NULL_VALUE>	chaperone, putative
NC_004327.2	362631	363875	D	XP_966078.1	86170756	3885911	<NULL_VALUE>	ornithine aminotransferase
NC_004327.2	365283	368455	D	XP_966079.1	86170759	3885932	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	370257	388490	D	XP_966080.1	86170764	3885933	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	388911	390744	R	XP_966081.1	86170769	3885934	<NULL_VALUE>	Zn2+ or Fe2+ permease
NC_004327.2	392987	394607	D	XP_966082.1	86170773	3885935	<NULL_VALUE>	citrate synthase-like protein, putative
NC_004327.2	396238	399285	D	XP_966083.1	86170778	3885936	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	399809	401620	R	XP_966084.1	86170782	3885937	PfCLS	mitochondrial cardiolipin synthase, PfCLS
NC_004327.2	402718	407238	D	XP_966085.2	296004640	3885938	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	408037	411998	D	XP_966086.1	86170793	3885876	<NULL_VALUE>	hypothetical protein
NC_004327.2	413648	419776	D	XP_966087.1	86170800	3885877	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	421152	422617	R	XP_966088.1	86170805	3885878	<NULL_VALUE>	zinc finger protein, putative
NC_004327.2	425800	431853	D	XP_966089.1	86170810	3885879	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	433003	434173	D	XP_966090.2	296004642	3885880	<NULL_VALUE>	mitochondrial ribosomal protein L19 precursor, putative
NC_004327.2	434802	436460	R	XP_966091.1	86170821	3885881	<NULL_VALUE>	step II splicing factor, putative
NC_004327.2	437658	440540	R	XP_966092.1	86170825	3885919	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	444742	445152	D	XP_966093.1	86170831	3885920	<NULL_VALUE>	histone H3
NC_004327.2	445756	446358	R	XP_966094.1	86170836	3885921	<NULL_VALUE>	conserved protein, unknown function
NC_004327.2	449286	451193	D	XP_966095.1	86170841	3885922	PfCDPK2	calcium-dependent protein kinase
NC_004327.2	452662	453441	D	XP_966096.1	86170845	3885923	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	453666	455684	D	XP_966097.1	86170850	3885924	PfTK	transketolase
NC_004327.2	456742	460584	R	XP_966098.1	86170855	3885925	<NULL_VALUE>	trancription factor, putative
NC_004327.2	463559	464671	R	XP_966099.2	296004644	3885952	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	466193	466444	R	XP_966100.1	86170865	3885953	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	467476	468637	D	XP_966101.1	86170870	3885954	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004327.2	470044	471219	D	XP_966102.1	86170874	3885955	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	471653	474145	R	XP_966103.1	86170879	3885956	<NULL_VALUE>	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin
NC_004327.2	482820	483902	R	XP_966104.1	86170884	3885957	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	485109	487061	R	XP_966105.1	86170889	3885958	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	488574	489282	R	XP_002808723.1	296004646	9221869	<NULL_VALUE>	60S ribosomal protein L39, putative
NC_004327.2	490853	501135	R	XP_966106.1	86170894	3885926	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	506375	507193	D	XP_966107.1	86170899	3885927	<NULL_VALUE>	lsm12, putative
NC_004327.2	507673	508281	R	XP_966108.1	86170903	3885928	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	509155	511125	R	XP_966109.1	86170908	3885929	<NULL_VALUE>	homologue of human HSPC025
NC_004327.2	512967	519543	R	XP_966110.1	86170913	3885930	<NULL_VALUE>	leucine-rich repeat protein 5, LRR5
NC_004327.2	520746	521102	D	XP_966111.2	296004648	3885931	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	521223	521933	D	XP_002808724.1	296004650	9221866	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	522295	522660	R	XP_966112.2	296004652	3885773	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	523652	525100	R	XP_966113.1	86170928	3885774	<NULL_VALUE>	PP-loop family protein, putative
NC_004327.2	525982	527025	R	XP_966114.1	86170934	3885775	Pf12	6-cysteine protein, putative
NC_004327.2	528055	529170	R	XP_966115.1	86170939	3885776	<NULL_VALUE>	pfs45-48 related protein, putative
NC_004327.2	531121	533181	D	XP_966116.1	86170944	3885777	<NULL_VALUE>	nucleolar GTP-binding protein 1, putative
NC_004327.2	533927	535359	R	XP_966117.2	296004654	3885778	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	537773	538580	D	XP_966118.2	296004656	3885779	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	539299	539669	D	XP_966119.1	86170958	3885754	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	540072	544793	R	XP_966120.2	296004658	3885755	<NULL_VALUE>	integral membrane protein, putative
NC_004327.2	546959	547736	D	XP_966121.1	86170968	3885756	<NULL_VALUE>	apicoplast ribosomal protein L18 precursor, putative
NC_004327.2	548275	552366	R	XP_966122.1	86170973	3885757	<NULL_VALUE>	adapter-related protein, putative
NC_004327.2	554452	558223	D	XP_966123.1	86170978	3885758	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	559344	561455	R	XP_966124.1	86170983	3885715	<NULL_VALUE>	syntaxin binding protein, putative
NC_004327.2	566134	578988	D	XP_966125.2	296004660	3885716	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004327.2	579430	585891	R	XP_966126.1	86170993	3885717	MyoE	myosin E
NC_004327.2	587014	588630	R	XP_966127.2	296004662	3885718	<NULL_VALUE>	thiamin-phosphate pyrophosphorylase, putative
NC_004327.2	589452	592259	R	XP_002808725.1	296004664	9221867	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	593167	595899	R	XP_966128.2	296004666	3885719	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	597479	600512	R	XP_966129.1	86171008	3885720	<NULL_VALUE>	organic anion transporter
NC_004327.2	604568	605335	D	XP_966130.1	86171013	3885721	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	606137	607254	R	XP_966131.2	296004668	3885805	<NULL_VALUE>	60S ribosomal protein L19, putative
NC_004327.2	609253	611097	R	XP_966132.2	296004670	3885806	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	612466	614393	D	XP_966133.2	296004672	3885807	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	615292	616605	R	XP_966134.2	296004674	3885808	<NULL_VALUE>	endonuclease III homologue, putative
NC_004327.2	617757	621531	D	XP_966135.1	86171039	3885809	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	622267	622707	D	XP_966136.1	86171044	3885810	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	623018	624316	R	XP_966137.1	86171049	3885811	PfENR	enoyl-acyl carrier reductase
NC_004327.2	625360	627607	D	XP_966138.2	296004676	3885864	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	627688	630312	R	XP_966139.1	86171060	3885865	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	630965	640169	R	XP_966140.2	296004678	3885866	<NULL_VALUE>	ribonuclease, putative
NC_004327.2	644048	646165	D	XP_966141.1	86171070	3885867	Pfcrk-5	cyclin-dependent protein kinase, predicted
NC_004327.2	646633	655592	R	XP_966142.1	86171075	3885868	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	656372	657632	D	XP_966143.1	86171081	3885869	<NULL_VALUE>	RNA and export factor binding protein, putative
NC_004327.2	657935	661785	R	XP_966144.1	86171086	3885895	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	662431	667851	R	XP_966145.1	86171092	3885896	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	669856	671628	D	XP_966146.1	86171097	3885897	<NULL_VALUE>	pyridoxal kinase-like protein, putative
NC_004327.2	672115	672750	D	XP_966147.1	86171102	3885898	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	674114	676372	D	XP_966148.1	86171107	3885899	<NULL_VALUE>	Ndc80 homologue, putative
NC_004327.2	676885	677568	R	XP_966149.1	86171112	3885900	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	678384	683426	D	XP_966150.1	86171117	3885981	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	684739	688854	D	XP_966151.1	86171123	3885982	TLP	TRAP-like protein
NC_004327.2	689251	691128	R	XP_966152.1	86171129	3885983	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	691766	693316	R	XP_966153.1	86171135	3885984	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	695926	697491	D	XP_966154.1	86171141	3885985	<NULL_VALUE>	malate:quinone oxidoreductase, putative
NC_004327.2	699249	703214	D	XP_966155.1	86171147	3885986	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	704032	705165	R	XP_966156.2	296004680	3885987	<NULL_VALUE>	mitochondrial import receptor subunit tom40
NC_004327.2	710056	714573	D	XP_966157.1	86171157	3885988	<NULL_VALUE>	alpha adaptin-like protein, putative
NC_004327.2	717047	718914	D	XP_966158.1	86171162	3885792	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	720532	721309	D	XP_966159.1	86171168	3885793	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	723114	731487	R	XP_966160.1	86171174	3885794	VAR	erythrocyte membrane protein 1, PfEMP1
NC_004327.2	738256	739262	R	XP_966161.1	86171178	3885795	Stevor	stevor
NC_004327.2	741266	742403	R	XP_966162.1	86171183	3885796	RIF	rifin
NC_004327.2	748413	748811	R	XP_966163.1	86171188	3885797	<NULL_VALUE>	histone h2a
NC_004327.2	754392	754802	D	XP_966164.1	86171194	3885798	<NULL_VALUE>	histone H3
NC_004327.2	758606	760993	D	XP_966165.1	86171199	3885799	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	761936	764167	D	XP_966166.1	86171205	3885800	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	764664	765489	R	XP_966167.2	296004682	3885801	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	768789	769453	D	XP_966168.1	86171217	3885802	<NULL_VALUE>	60S ribosomal protein L27a, putative
NC_004327.2	770144	772503	R	XP_966169.2	296004684	3885803	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	774526	775467	D	XP_966170.1	86171227	3885804	MDH	malate dehydrogenase
NC_004327.2	775977	777832	R	XP_966171.2	296004686	3885845	ROM10	rhomboid protease ROM10
NC_004327.2	778689	779633	D	XP_966172.1	86171238	3885846	<NULL_VALUE>	Transport protein particle (TRAPP) component, putative
NC_004327.2	779846	783293	R	XP_966173.1	86171244	3885847	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	784351	788024	D	XP_966174.2	296004688	3885848	<NULL_VALUE>	N-acetylglucosamine transferase
NC_004327.2	788704	796022	R	XP_966175.2	296004690	3885849	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	796700	798515	D	XP_966176.1	86171261	3885939	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	799394	802786	D	XP_966177.1	86171267	3885940	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	803371	814549	R	XP_966178.2	296004692	3885941	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	815619	818244	R	XP_966179.2	296004694	3885942	<NULL_VALUE>	cell division cycle protein 48 homologue, putative
NC_004327.2	820066	824244	R	XP_966180.1	86171284	3885943	PfACS12	acyl-CoA synthetase, PfACS12
NC_004327.2	825154	827769	D	XP_966181.1	86171290	3885944	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	828196	830386	R	XP_966183.2	296004696	3885946	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	831283	839030	R	XP_966184.2	296004698	3885947	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	840520	841221	D	XP_966185.1	86171308	3885948	<NULL_VALUE>	splicing factor 3a subunit, putative
NC_004327.2	841843	843360	R	XP_966186.1	86171313	3885949	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	845657	846154	D	XP_966187.2	296004700	3885950	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	846520	847491	R	XP_966188.1	86171324	3885951	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	848402	850861	R	XP_966189.1	86171329	3885967	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	851375	852952	R	XP_966190.1	86171334	3885968	MSP10	Merozoite surface protein 10, MSP10
NC_004327.2	855157	857109	D	XP_966191.1	86171338	3885969	<NULL_VALUE>	cleavage stimulation factor subunit 1-like protein, putative
NC_004327.2	857723	858607	D	XP_966192.1	86171343	3885970	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	859023	860111	R	XP_966193.1	86171348	3885971	<NULL_VALUE>	DNAJ protein, putative
NC_004327.2	862879	865413	D	XP_966194.1	86171353	3885974	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	865842	869906	R	XP_966195.2	296004702	3885975	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	871294	872199	R	XP_966196.1	86171362	3885888	<NULL_VALUE>	pyridoxine/pyridoxal 5-phosphate biosynthesis enzyme
NC_004327.2	873807	876188	D	XP_966197.1	86171368	3885889	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	878788	880782	D	XP_966198.1	86171374	3885890	<NULL_VALUE>	Pfs77 protein
NC_004327.2	881961	882992	D	XP_966199.1	86171379	3885891	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	884426	889612	D	XP_966200.2	296004704	3885893	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	891995	892775	D	XP_966201.1	86171390	3885894	<NULL_VALUE>	nascent polypeptide associated complex alpha chain, putative
NC_004327.2	893448	895778	R	XP_966202.1	86171395	3885850	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	896987	897966	D	XP_966203.1	86171399	3885851	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	898339	902361	R	XP_966204.1	86171402	3885852	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	903738	906320	R	XP_966205.1	86171407	3885853	<NULL_VALUE>	radical SAM protein, putative
NC_004327.2	908015	911094	D	XP_966206.1	86171411	3885854	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	911501	911887	D	XP_966207.1	86171416	3885855	<NULL_VALUE>	conserved Apicomplexan protein, unknown function
NC_004327.2	912404	913708	R	XP_966208.1	86171421	3885856	<NULL_VALUE>	RNA methyltransferase, putative
NC_004327.2	914663	915427	D	XP_002808726.1	296004706	9221868	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	915998	917297	R	XP_966209.1	86171426	3885857	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	919683	924026	D	XP_966210.1	86171431	3885858	<NULL_VALUE>	leucyl tRNA synthase
NC_004327.2	925103	931072	R	XP_966211.2	296004708	3885859	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004327.2	937066	938649	R	XP_966212.1	86171441	3885860	PfCS	chorismate synthase
NC_004327.2	939658	943720	R	XP_966213.1	86171446	3885861	<NULL_VALUE>	coronin binding protein
NC_004327.2	946130	947245	D	XP_966214.1	86171451	3885862	PfFNR	ferredoxin NADP reductase
NC_004327.2	947494	948645	R	XP_966215.2	296004710	3885863	<NULL_VALUE>	conserved Apicomplexan protein, unknown function
NC_004327.2	950224	951507	R	XP_966216.1	86171461	3885870	<NULL_VALUE>	RNA-binding protein mei2 homologue, putative
NC_004327.2	952907	954849	R	XP_966217.2	296004712	3885871	PfSOD2	superoxide dismutase
NC_004327.2	956766	958757	D	XP_966218.1	86171471	3885872	<NULL_VALUE>	transcription or splicing factor-like protein, putative
NC_004327.2	959133	962546	R	XP_966219.1	86171475	3885873	<NULL_VALUE>	ATP dependent DEAD-box helicase, putative
NC_004327.2	963742	970956	R	XP_966220.1	86171480	3885874	PfTKL-5	protein kinase, putative
NC_004327.2	977184	978050	D	XP_966221.1	86171485	3885875	<NULL_VALUE>	ribonuclease HII, putative
NC_004327.2	981067	982548	D	XP_966222.1	86171490	3885912	<NULL_VALUE>	hexokinase
NC_004327.2	983947	984990	D	XP_966223.2	296004714	3885913	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	985239	986871	R	XP_966224.1	86171499	3885914	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	987809	989637	D	XP_966225.2	296004716	3885915	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	990376	992199	R	XP_966226.1	86171509	3885916	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	994285	994554	D	XP_966227.1	86171514	3885917	<NULL_VALUE>	anaphase-promoting complex subunit, putative
NC_004327.2	999525	1007684	D	XP_966228.1	86171519	3885918	<NULL_VALUE>	Smarca-related protein
NC_004327.2	1009458	1010975	R	XP_966229.2	296004718	3885976	<NULL_VALUE>	N-acetylglucosaminylphosphatidylinositol deacetylase, putative
NC_004327.2	1011430	1014570	R	XP_966230.1	86171530	3885977	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	1015869	1018445	D	XP_966231.2	296004720	3885978	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	1020025	1021876	D	XP_966233.1	86171546	3885980	PfPAP	phosphatidic acid phosphatase
NC_004327.2	1023016	1024215	D	XP_966234.2	296004722	3885685	<NULL_VALUE>	sphingomyelin synthase, putative
NC_004327.2	1025180	1026337	D	XP_966235.1	86171557	3885686	<NULL_VALUE>	conserved Plasmodium protein, unknown function
